product_id,price,stock,Field Name
31152,243.93,356,31152
31153,507.44,558,31153
31154,787.5,699,31154
31155,393.99,359,31155
31156,810.73,106,31156
31157,352.84,77,31157
31158,411.03,848,31158
31159,382.13,225,31159
31160,56.17,704,31160
31161,166.11,102,31161
31162,300.73,402,31162
31163,740.1,317,31163
31164,324.75,728,31164
31165,280.11,608,31165
31166,340.9,440,31166
31167,823.19,515,31167
31168,52.7,326,31168
31169,481.5,888,31169
31170,731,857,31170
31171,3.73,404,31171
31172,131.52,846,31172
31173,823.05,385,31173
31174,680.1,208,31174
31175,384.9,737,31175
31176,637.39,235,31176
31177,471.79,608,31177
31178,403.9,838,31178
31179,615.17,644,31179
31180,125.79,732,31180
31181,693.63,60,31181
31182,440.38,563,31182
31183,649.58,361,31183
31184,268.75,186,31184
31185,931.03,854,31185
31186,749.02,138,31186
31187,667.25,986,31187
31188,922.3,409,31188
31189,361.5,837,31189
31190,3.75,272,31190
31191,725.62,219,31191
31192,561.76,469,31192
31193,980.17,406,31193
31194,803.64,215,31194
31195,902.44,748,31195
31196,847.58,400,31196
31197,830.06,947,31197
31198,539.63,330,31198
31199,212.28,88,31199
31200,179.22,208,31200
31201,987.58,422,31201
31202,314.56,829,31202
31203,167.03,673,31203
31204,289.97,828,31204
31205,198.34,123,31205
31206,164.24,164,31206
31207,566.51,806,31207
31208,275.11,199,31208
31209,221.42,564,31209
31210,205.98,609,31210
31211,738.36,605,31211
31212,524.69,104,31212
31213,425,778,31213
31214,605.85,385,31214
31215,576.54,146,31215
31216,755.89,175,31216
31217,892.46,136,31217
31218,798.99,405,31218
31219,868.21,147,31219
31220,468.12,332,31220
31221,728.27,244,31221
31222,211.57,34,31222
31223,112.91,23,31223
31224,880.04,167,31224
31225,206.11,746,31225
31226,14.89,180,31226
31227,273.87,155,31227
31228,575.29,433,31228
31229,330.55,391,31229
31230,429.82,620,31230
31231,930.24,273,31231
31232,998.64,710,31232
31233,647.41,6,31233
31234,885.51,462,31234
31235,791.48,94,31235
31236,104.63,891,31236
31237,964.28,498,31237
31238,849.96,292,31238
31239,542.63,93,31239
31240,154.82,933,31240
31241,83.24,724,31241
31242,298,499,31242
31243,819.89,707,31243
31244,813.59,659,31244
31245,441.72,948,31245
31246,922.62,31,31246
31247,288.95,420,31247
31248,746.28,451,31248
31249,604.8,231,31249
31250,896.09,821,31250
31251,819.86,49,31251
31252,955.94,743,31252
31253,960.03,124,31253
31254,229.02,816,31254
31255,805.72,590,31255
31256,114.42,844,31256
31257,713.93,754,31257
31258,810.89,849,31258
31259,746.37,170,31259
31260,542.74,695,31260
31261,471.18,458,31261
31262,50.03,946,31262
31263,219.13,700,31263
31264,466.34,207,31264
31265,203.12,45,31265
31266,797.52,971,31266
31267,367.19,174,31267
31268,798.6,958,31268
31269,996.28,889,31269
31270,860.63,460,31270
31271,728.72,20,31271
31272,499.01,900,31272
31273,319.18,672,31273
31274,58.33,585,31274
31275,362.53,705,31275
31276,384.49,877,31276
31277,106.53,775,31277
31278,24.06,624,31278
31279,388.25,649,31279
31280,35.73,229,31280
31281,998.21,926,31281
31282,887.41,785,31282
31283,558.38,720,31283
31284,305.33,974,31284
31285,72.61,108,31285
31286,677.3,888,31286
31287,834.51,797,31287
31288,513.53,724,31288
31289,593.2,338,31289
31290,247.67,973,31290
31291,413.62,455,31291
31292,680.26,138,31292
31293,784.36,333,31293
31294,500.95,185,31294
31295,399.25,801,31295
31296,216.38,2,31296
31297,682.01,956,31297
31298,249.21,164,31298
31299,878.03,42,31299
31300,568.1,209,31300
31301,338.87,98,31301
31302,377.44,348,31302
31303,758.94,157,31303
31304,970.71,531,31304
31305,281.85,818,31305
31306,124.18,685,31306
31307,399.66,885,31307
31308,257.47,689,31308
31309,583.61,286,31309
31310,284.34,740,31310
31311,907.28,970,31311
31312,637.02,510,31312
31313,603.6,605,31313
31314,857.72,345,31314
31315,905.53,248,31315
31316,437.38,454,31316
31317,761.2,629,31317
31318,326.37,483,31318
31319,188.71,164,31319
31320,32.34,405,31320
31321,813.46,642,31321
31322,803.82,425,31322
31323,826.84,227,31323
31324,947.71,1,31324
31325,675.22,368,31325
31326,339.64,543,31326
31327,612.46,226,31327
31328,419.56,970,31328
31329,810.79,763,31329
31330,941.83,51,31330
31331,810.7,498,31331
31332,24.65,203,31332
31333,424.24,756,31333
31334,366.96,299,31334
31335,597.26,76,31335
31336,481.19,240,31336
31337,431.29,758,31337
31338,346.64,470,31338
31339,254.75,596,31339
31340,308.49,939,31340
31341,433.23,819,31341
31342,519.52,277,31342
31343,361.89,989,31343
31344,103.64,117,31344
31345,833.37,427,31345
31346,826.81,968,31346
31347,22.19,442,31347
31348,726.18,489,31348
31349,902.77,378,31349
31350,598.97,717,31350
31351,341.43,518,31351
31352,589.92,783,31352
31353,687.51,74,31353
31354,847.55,630,31354
31355,951.93,652,31355
31356,405.32,475,31356
31357,983.68,996,31357
31358,302.58,290,31358
31359,888.12,295,31359
31360,953.57,850,31360
31361,290.45,622,31361
31362,390.25,841,31362
31363,900.82,91,31363
31364,66.15,221,31364
31365,291.94,754,31365
31366,73.55,751,31366
31367,230.16,220,31367
31368,746.97,278,31368
31369,157.87,76,31369
31370,419.94,929,31370
31371,49.78,357,31371
31372,380.07,897,31372
31373,843.88,673,31373
31374,506.24,443,31374
31375,667.45,704,31375
31376,385.57,799,31376
31377,165.82,445,31377
31378,204.49,790,31378
31379,595.27,172,31379
31380,754.16,585,31380
31381,307.32,245,31381
31382,170.38,510,31382
31383,379.75,770,31383
31384,170.22,147,31384
31385,454.34,546,31385
31386,471.71,2,31386
31387,112.59,962,31387
31388,889.42,358,31388
31389,145.04,305,31389
31390,363.66,284,31390
31391,960.82,785,31391
31392,117.05,610,31392
31393,479.63,493,31393
31394,789.02,530,31394
31395,127.36,285,31395
31396,191.01,33,31396
31397,670.69,333,31397
31398,363.43,958,31398
31399,757.8,830,31399
31400,796.62,724,31400
31401,503.79,685,31401
31402,415.27,611,31402
31403,790.26,458,31403
31404,226.09,205,31404
31405,473.83,871,31405
31406,258.22,360,31406
31407,405.81,52,31407
31408,780.81,106,31408
31409,877.58,801,31409
31410,814.88,19,31410
31411,695.91,104,31411
31412,873.31,733,31412
31413,189.11,213,31413
31414,349.83,368,31414
31415,808.95,761,31415
31416,140.97,485,31416
31417,550.42,233,31417
31418,435.19,678,31418
31419,163.98,192,31419
31420,815.57,101,31420
31421,626.5,410,31421
31422,551.21,425,31422
31423,961.97,118,31423
31424,930.69,267,31424
31425,157.76,733,31425
31426,253.34,562,31426
31427,581.1,702,31427
31428,445.48,264,31428
31429,521.17,516,31429
31430,953.17,234,31430
31431,444.06,308,31431
31432,916.06,140,31432
31433,494.57,203,31433
31434,71.85,104,31434
31435,434.76,176,31435
31436,70.39,88,31436
31437,262.76,860,31437
31438,297.18,674,31438
31439,711.04,565,31439
31440,378.51,799,31440
31441,864.48,732,31441
31442,534.16,680,31442
31443,219.68,231,31443
31444,941.57,935,31444
31445,283.24,452,31445
31446,564.01,909,31446
31447,156.38,190,31447
31448,227.86,154,31448
31449,329.61,804,31449
31450,96.35,826,31450
31451,333.26,260,31451
31452,604.29,858,31452
31453,366.31,381,31453
31454,179.8,546,31454
31455,44.99,802,31455
31456,941.43,251,31456
31457,545.51,783,31457
31458,99.74,250,31458
31459,703.09,916,31459
31460,180.43,915,31460
31461,621.57,940,31461
31462,107.57,178,31462
31463,378.92,261,31463
31464,414.39,276,31464
31465,394.36,36,31465
31466,917.93,738,31466
31467,274.83,147,31467
31468,693.2,202,31468
31469,530.68,28,31469
31470,509.51,158,31470
31471,218.91,844,31471
31472,372.56,757,31472
31473,424.42,396,31473
31474,479.51,356,31474
31475,959.11,204,31475
31476,152.85,315,31476
31477,809.64,377,31477
31478,590.36,350,31478
31479,675.71,176,31479
31480,483.36,221,31480
31481,487.69,432,31481
31482,285.48,355,31482
31483,428.45,231,31483
31484,934.36,6,31484
31485,61.04,797,31485
31486,877.66,511,31486
31487,913.24,910,31487
31488,550.84,741,31488
31489,761.34,696,31489
31490,583.92,156,31490
31491,412.12,24,31491
31492,245.44,171,31492
31493,486.37,723,31493
31494,974.41,576,31494
31495,894.34,229,31495
31496,582.49,63,31496
31497,137.22,961,31497
31498,993.5,468,31498
31499,233.13,78,31499
31500,376.2,166,31500
31501,834.25,639,31501
31502,832.77,850,31502
31503,344.86,764,31503
31504,289.48,506,31504
31505,545,86,31505
31506,939.99,33,31506
31507,491.8,245,31507
31508,752.35,37,31508
31509,422.19,867,31509
31510,187.87,860,31510
31511,198.52,752,31511
31512,763.91,809,31512
31513,708.18,231,31513
31514,547.79,707,31514
31515,23.54,213,31515
31516,462.03,978,31516
31517,219.33,465,31517
31518,698.89,237,31518
31519,202.6,657,31519
31520,954.42,126,31520
31521,465.79,881,31521
31522,421.97,954,31522
31523,436.98,119,31523
31524,460.19,598,31524
31525,690.95,607,31525
31526,347.67,586,31526
31527,102.85,973,31527
31528,47.18,192,31528
31529,628.47,783,31529
31530,671.25,162,31530
31531,780.12,739,31531
31532,816,460,31532
31533,408.34,465,31533
31534,218.19,92,31534
31535,941.71,581,31535
31536,764.03,534,31536
31537,638.65,548,31537
31538,58.44,103,31538
31539,273.32,644,31539
31540,370.3,340,31540
31541,958.94,105,31541
31542,766.77,110,31542
31543,650.95,730,31543
31544,564.59,676,31544
31545,120.45,484,31545
31546,253.02,477,31546
31547,52.83,557,31547
31548,380.67,613,31548
31549,334.87,8,31549
31550,338.98,497,31550
31551,214.52,769,31551
31552,112.26,9,31552
31553,621.09,885,31553
31554,766.47,305,31554
31555,548.3,526,31555
31556,705.16,283,31556
31557,240.31,637,31557
31558,247.69,317,31558
31559,756.75,802,31559
31560,407.14,625,31560
31561,998.66,693,31561
31562,59.02,618,31562
31563,8.3,87,31563
31564,923.53,805,31564
31565,801.46,393,31565
31566,970.06,295,31566
31567,575.47,571,31567
31568,736.38,145,31568
31569,22.3,331,31569
31570,83.24,173,31570
31571,411.43,811,31571
31572,23.09,588,31572
31573,758.23,61,31573
31574,609.41,584,31574
31575,198.36,183,31575
31576,583.45,242,31576
31577,469.36,737,31577
31578,315.08,348,31578
31579,415.82,258,31579
31580,153.59,835,31580
31581,673.46,667,31581
31582,904.56,229,31582
31583,955.97,548,31583
31584,476.65,521,31584
31585,719.56,991,31585
31586,245.14,138,31586
31587,677.72,555,31587
31588,765.95,155,31588
31589,902.46,302,31589
31590,40.05,202,31590
31591,345.73,46,31591
31592,18.05,429,31592
31593,636.75,276,31593
31594,450.97,7,31594
31595,101.61,7,31595
31596,430.18,95,31596
31597,506.15,980,31597
31598,586.59,263,31598
31599,997.57,999,31599
31600,150.87,500,31600
31601,395.32,929,31601
31602,557.65,488,31602
31603,797.06,898,31603
31604,812.21,317,31604
31605,10.14,150,31605
31606,135.4,512,31606
31607,132.56,892,31607
31608,672.67,700,31608
31609,441.82,535,31609
31610,140.65,577,31610
31611,179.13,818,31611
31612,376.56,716,31612
31613,298.04,855,31613
31614,162.4,864,31614
31615,368.4,117,31615
31616,287.48,335,31616
31617,489.48,778,31617
31618,210.68,426,31618
31619,262.97,675,31619
31620,425.73,600,31620
31621,753.16,307,31621
31622,40.72,941,31622
31623,858.65,802,31623
31624,686.88,182,31624
31625,900.13,272,31625
31626,65.88,914,31626
31627,20.79,828,31627
31628,803.68,850,31628
31629,736.55,538,31629
31630,18.93,506,31630
31631,208.45,513,31631
31632,315.38,723,31632
31633,871.72,777,31633
31634,694.98,779,31634
31635,87.82,168,31635
31636,361.33,393,31636
31637,648.54,575,31637
31638,239.23,371,31638
31639,177.84,325,31639
31640,651.05,650,31640
31641,302.75,807,31641
31642,805.66,573,31642
31643,700.92,275,31643
31644,900.17,529,31644
31645,112.91,903,31645
31646,509.22,591,31646
31647,195.88,797,31647
31648,135.22,470,31648
31649,895.3,648,31649
31650,321.81,765,31650
31651,511.87,29,31651
31652,885.26,685,31652
31653,439.09,846,31653
31654,581.8,571,31654
31655,767.46,86,31655
31656,910.94,35,31656
31657,155.73,694,31657
31658,31.04,387,31658
31659,463.42,846,31659
31660,202.58,573,31660
31661,360.1,847,31661
31662,506.24,602,31662
31663,674.87,251,31663
31664,854.37,847,31664
31665,127.92,671,31665
31666,338.18,454,31666
31667,518.66,495,31667
31668,872.89,253,31668
31669,92.9,529,31669
31670,43.52,604,31670
31671,856.27,121,31671
31672,268.15,78,31672
31673,157.86,451,31673
31674,881.91,817,31674
31675,829.31,980,31675
31676,465.1,282,31676
31677,440.65,237,31677
31678,907.43,938,31678
31679,12.85,976,31679
31680,314.83,87,31680
31681,877.94,59,31681
31682,804.41,919,31682
31683,153.38,41,31683
31684,522.98,672,31684
31685,87.11,831,31685
31686,607.42,848,31686
31687,698.31,678,31687
31688,399.53,11,31688
31689,760.68,248,31689
31690,887.66,319,31690
31691,20.53,981,31691
31692,92.31,353,31692
31693,698.03,794,31693
31694,987.89,444,31694
31695,166.79,533,31695
31696,935.5,2,31696
31697,771.67,247,31697
31698,728.97,752,31698
31699,985.06,928,31699
31700,781.85,127,31700
31701,250.93,499,31701
31702,900.89,524,31702
31703,870.44,724,31703
31704,595.41,184,31704
31705,464.19,710,31705
31706,810.2,14,31706
31707,161.94,44,31707
31708,229,532,31708
31709,29.07,701,31709
31710,861.03,561,31710
31711,426.72,935,31711
31712,248.44,867,31712
31713,818.66,218,31713
31714,386.51,72,31714
31715,483.11,392,31715
31716,219.87,349,31716
31717,276.8,982,31717
31718,719.54,498,31718
31719,880.78,670,31719
31720,576.92,78,31720
31721,327.47,420,31721
31722,619.79,730,31722
31723,618.57,80,31723
31724,971.38,467,31724
31725,13.61,968,31725
31726,457.65,726,31726
31727,77.75,289,31727
31728,397.7,597,31728
31729,504.12,91,31729
31730,257.37,626,31730
31731,650.13,156,31731
31732,23.33,217,31732
31733,897.08,950,31733
31734,410.45,33,31734
31735,339.58,592,31735
31736,423.19,856,31736
31737,166.29,917,31737
31738,725.89,917,31738
31739,53.2,980,31739
31740,320.62,714,31740
31741,336.7,555,31741
31742,119.45,869,31742
31743,952.05,706,31743
31744,250.85,94,31744
31745,673.83,457,31745
31746,384.95,265,31746
31747,892.7,201,31747
31748,461.67,839,31748
31749,72.23,452,31749
31750,550.8,341,31750
31751,860.71,877,31751
31752,794.53,891,31752
31753,951.92,854,31753
31754,746.66,965,31754
31755,17.76,884,31755
31756,316.15,949,31756
31757,609.01,268,31757
31758,739.35,272,31758
31759,738.06,164,31759
31760,900.05,760,31760
31761,128.28,334,31761
31762,649.21,801,31762
31763,449.76,620,31763
31764,642.24,638,31764
31765,222.33,377,31765
31766,79.94,521,31766
31767,67.98,834,31767
31768,912.48,313,31768
31769,518.15,702,31769
31770,669.99,426,31770
31771,923.42,871,31771
31772,619.06,276,31772
31773,532.73,534,31773
31774,963.84,60,31774
31775,280.24,286,31775
31776,503.84,369,31776
31777,888.08,132,31777
31778,541.09,81,31778
31779,120.77,376,31779
31780,904.94,828,31780
31781,316.98,10,31781
31782,499.57,1,31782
31783,789.27,682,31783
31784,911.31,677,31784
31785,552.15,642,31785
31786,457.78,500,31786
31787,491.76,559,31787
31788,972.14,175,31788
31789,431.38,755,31789
31790,26.01,752,31790
31791,845.51,523,31791
31792,167.07,679,31792
31793,627.72,55,31793
31794,252.33,570,31794
31795,687.03,569,31795
31796,497.94,929,31796
31797,998.84,785,31797
31798,240.31,619,31798
31799,551.13,164,31799
31800,302.17,687,31800
31801,513.96,167,31801
31802,846.44,624,31802
31803,953.71,242,31803
31804,946.04,123,31804
31805,633.42,710,31805
31806,753.79,499,31806
31807,316.09,513,31807
31808,325.19,8,31808
31809,980.9,887,31809
31810,363.03,316,31810
31811,49.97,624,31811
31812,785.77,920,31812
31813,600.58,293,31813
31814,861.84,739,31814
31815,725.25,785,31815
31816,572.35,501,31816
31817,660.12,652,31817
31818,778.76,749,31818
31819,627.56,144,31819
31820,630.13,707,31820
31821,871.6,436,31821
31822,299.34,599,31822
31823,875.64,17,31823
31824,851.57,442,31824
31825,723.71,629,31825
31826,773.67,878,31826
31827,321.84,842,31827
31828,504.61,503,31828
31829,811.27,949,31829
31830,605.89,170,31830
31831,447.45,142,31831
31832,679.74,744,31832
31833,913.53,186,31833
31834,766.39,435,31834
31835,615.89,800,31835
31836,930.38,310,31836
31837,949.8,308,31837
31838,78.5,660,31838
31839,132.1,742,31839
31840,840.9,652,31840
31841,393.99,390,31841
31842,985.06,243,31842
31843,192.05,30,31843
31844,998.68,703,31844
31845,555.38,281,31845
31846,922.63,895,31846
31847,815.83,86,31847
31848,193.36,895,31848
31849,695.68,260,31849
31850,309.11,78,31850
31851,964.26,710,31851
31852,597.88,333,31852
31853,326.04,323,31853
31854,323.37,283,31854
31855,226.32,234,31855
31856,78.7,497,31856
31857,248.73,726,31857
31858,849.94,369,31858
31859,766.23,215,31859
31860,168.22,216,31860
31861,172.54,410,31861
31862,47.43,836,31862
31863,319.5,537,31863
31864,966.21,831,31864
31865,933.7,411,31865
31866,414.17,898,31866
31867,36.96,490,31867
31868,625.55,913,31868
31869,745.79,499,31869
31870,425.34,90,31870
31871,646.73,30,31871
31872,650.39,101,31872
31873,8.77,13,31873
31874,927.1,687,31874
31875,140.13,540,31875
31876,559.84,858,31876
31877,771.54,378,31877
31878,994.61,715,31878
31879,841.65,184,31879
31880,858.05,310,31880
31881,401.42,764,31881
31882,685.1,95,31882
31883,147.8,142,31883
31884,271.45,894,31884
31885,605.4,439,31885
31886,698.75,715,31886
31887,881.66,966,31887
31888,181.69,175,31888
31889,474.94,751,31889
31890,890.07,638,31890
31891,890.62,252,31891
31892,6.91,455,31892
31893,522.68,296,31893
31894,266.78,863,31894
31895,602.46,833,31895
31896,758.42,494,31896
31897,375.7,819,31897
31898,970.26,37,31898
31899,592.67,546,31899
31900,466.95,882,31900
31901,14.49,204,31901
31902,292.11,38,31902
31903,456.26,379,31903
31904,169.17,252,31904
31905,896.79,158,31905
31906,56.28,902,31906
31907,492.82,985,31907
31908,424.24,218,31908
31909,550.43,490,31909
31910,676.37,956,31910
31911,277.88,972,31911
31912,990.29,703,31912
31913,156.91,753,31913
31914,437.19,406,31914
31915,186.48,212,31915
31916,108.89,161,31916
31917,133.31,403,31917
31918,227.5,509,31918
31919,681.33,190,31919
31920,259.86,33,31920
31921,910.91,260,31921
31922,903.62,382,31922
31923,693.68,434,31923
31924,26.83,512,31924
31925,308.74,47,31925
31926,511.39,284,31926
31927,474.65,100,31927
31928,289.32,872,31928
31929,378.76,290,31929
31930,343.04,899,31930
31931,472.37,489,31931
31932,701.46,879,31932
31933,503.48,424,31933
31934,588.7,4,31934
31935,257.92,865,31935
31936,135.97,760,31936
31937,410.82,639,31937
31938,541.62,180,31938
31939,486.21,151,31939
31940,434.8,687,31940
31941,874.22,706,31941
31942,777.26,82,31942
31943,479.9,179,31943
31944,622.34,540,31944
31945,682.85,526,31945
31946,202.18,935,31946
31947,47.21,584,31947
31948,189.74,821,31948
31949,141.55,36,31949
31950,210.85,687,31950
31951,49.63,83,31951
31952,48.53,907,31952
31953,366.29,168,31953
31954,993.95,366,31954
31955,301.14,298,31955
31956,812.46,864,31956
31957,315.55,990,31957
31958,689.87,462,31958
31959,908.87,43,31959
31960,566.3,427,31960
31961,584.29,73,31961
31962,233.83,43,31962
31963,555.69,130,31963
31964,464.57,974,31964
31965,951.97,775,31965
31966,946.08,734,31966
31967,123.71,950,31967
31968,841.63,433,31968
31969,268.9,901,31969
31970,793.15,568,31970
31971,617.4,237,31971
31972,542.4,874,31972
31973,171.41,510,31973
31974,302.45,942,31974
31975,193.28,526,31975
31976,800.08,87,31976
31977,8.46,378,31977
31978,847.01,369,31978
31979,129.82,709,31979
31980,268.17,368,31980
31981,193.93,762,31981
31982,109.03,651,31982
31983,743.62,322,31983
31984,500.72,362,31984
31985,696.57,36,31985
31986,585.89,87,31986
31987,328.62,883,31987
31988,96.01,712,31988
31989,811.42,10,31989
31990,199.02,654,31990
31991,632.27,677,31991
31992,546.98,784,31992
31993,833.8,136,31993
31994,998.54,527,31994
31995,302.99,870,31995
31996,869.94,264,31996
31997,348.87,409,31997
31998,290.65,603,31998
31999,659.71,868,31999
32000,792.53,884,32000
32001,714.15,790,32001
32002,838.33,808,32002
32003,997.45,547,32003
32004,464.8,751,32004
32005,966.83,991,32005
32006,237.37,465,32006
32007,799.28,660,32007
32008,729.75,127,32008
32009,87.01,45,32009
32010,679.12,299,32010
32011,91.34,81,32011
32012,52.63,964,32012
32013,743.56,771,32013
32014,763.48,659,32014
32015,210.67,349,32015
32016,547.11,797,32016
32017,395.16,500,32017
32018,848.9,278,32018
32019,620.82,174,32019
32020,749.41,230,32020
32021,645.4,299,32021
32022,521.03,836,32022
32023,586.02,730,32023
32024,436.09,751,32024
32025,931.97,530,32025
32026,104.13,802,32026
32027,40.48,686,32027
32028,389.09,881,32028
32029,90.26,604,32029
32030,144.37,990,32030
32031,29.26,394,32031
32032,507.89,983,32032
32033,694.97,117,32033
32034,91.97,370,32034
32035,388.43,653,32035
32036,795.13,304,32036
32037,353.25,68,32037
32038,906.09,818,32038
32039,966.66,446,32039
32040,11.04,691,32040
32041,880.19,370,32041
32042,157.6,459,32042
32043,326.89,599,32043
32044,812.99,335,32044
32045,353.15,695,32045
32046,269.02,572,32046
32047,900.37,308,32047
32048,381.36,393,32048
32049,548.19,276,32049
32050,596.24,300,32050
32051,858.29,480,32051
32052,605.54,615,32052
32053,395.96,399,32053
32054,963.46,160,32054
32055,456.64,564,32055
32056,876.67,215,32056
32057,235.35,190,32057
32058,804.8,973,32058
32059,555.71,299,32059
32060,78.98,321,32060
32061,974.74,880,32061
32062,966.78,236,32062
32063,899.95,801,32063
32064,566.25,892,32064
32065,119.11,791,32065
32066,480.31,920,32066
32067,910.04,845,32067
32068,270.56,718,32068
32069,463.37,458,32069
32070,485.46,291,32070
32071,164.15,176,32071
32072,267.22,142,32072
32073,148.79,830,32073
32074,943.57,627,32074
32075,364.26,31,32075
32076,567.24,989,32076
32077,787.08,550,32077
32078,78.83,546,32078
32079,3.28,673,32079
32080,883.51,556,32080
32081,924.32,102,32081
32082,635.25,133,32082
32083,865.76,564,32083
32084,505.4,180,32084
32085,42.05,713,32085
32086,56.8,562,32086
32087,185.61,688,32087
32088,616.26,350,32088
32089,822.33,397,32089
32090,380.69,786,32090
32091,610.61,870,32091
32092,169.27,659,32092
32093,905.12,615,32093
32094,112.46,248,32094
32095,750.53,647,32095
32096,35.78,776,32096
32097,349.64,133,32097
32098,607.45,8,32098
32099,754.34,195,32099
32100,177.34,708,32100
32101,48,134,32101
32102,624.45,73,32102
32103,719.76,320,32103
32104,227.27,712,32104
32105,349.14,344,32105
32106,632.9,757,32106
32107,577.01,922,32107
32108,963.87,469,32108
32109,556.87,861,32109
32110,932.9,830,32110
32111,243.04,246,32111
32112,987.25,115,32112
32113,261.91,394,32113
32114,936.68,337,32114
32115,709.05,172,32115
32116,205.67,801,32116
32117,677.02,912,32117
32118,913.28,96,32118
32119,81.11,486,32119
32120,363.41,648,32120
32121,355.52,615,32121
32122,358.32,686,32122
32123,354.23,209,32123
32124,85.29,93,32124
32125,875.03,156,32125
32126,751.61,791,32126
32127,696.91,985,32127
32128,996.54,334,32128
32129,997.24,555,32129
32130,493.91,938,32130
32131,789.32,940,32131
32132,586.01,116,32132
32133,467.5,823,32133
32134,925.82,325,32134
32135,377.24,798,32135
32136,55.71,683,32136
32137,388.24,656,32137
32138,596.96,34,32138
32139,881.63,961,32139
32140,922.27,474,32140
32141,481.64,549,32141
32142,568.53,705,32142
32143,331.66,415,32143
32144,168.6,600,32144
32145,732.23,520,32145
32146,917.07,899,32146
32147,244.73,495,32147
32148,822.42,874,32148
32149,411.17,323,32149
32150,861.32,681,32150
32151,270.62,587,32151
32152,215.26,252,32152
32153,308.1,109,32153
32154,534.42,768,32154
32155,734.94,304,32155
32156,142.56,592,32156
32157,8.56,71,32157
32158,869.45,806,32158
32159,144.06,866,32159
32160,544.19,876,32160
32161,226.33,520,32161
32162,950.22,205,32162
32163,56.22,675,32163
32164,429.41,881,32164
32165,252.43,41,32165
32166,941.78,811,32166
32167,240.53,236,32167
32168,241.65,125,32168
32169,991.6,816,32169
32170,850.4,367,32170
32171,805.16,381,32171
32172,430.29,851,32172
32173,480.81,173,32173
32174,31.98,151,32174
32175,887.72,27,32175
32176,533.98,142,32176
32177,340.41,657,32177
32178,404.55,302,32178
32179,667.37,181,32179
32180,81.7,51,32180
32181,651.66,968,32181
32182,557.92,41,32182
32183,801.21,974,32183
32184,12.8,731,32184
32185,795.74,280,32185
32186,543.11,426,32186
32187,188.85,805,32187
32188,483.89,460,32188
32189,694.13,367,32189
32190,630.28,702,32190
32191,257.77,810,32191
32192,94.19,52,32192
32193,328.75,177,32193
32194,311.15,245,32194
32195,39.9,292,32195
32196,641.48,852,32196
32197,276.48,702,32197
32198,466.77,103,32198
32199,846.81,695,32199
32200,622.08,396,32200
32201,59.33,689,32201
32202,259.98,411,32202
32203,640.3,386,32203
32204,576.92,518,32204
32205,760.57,721,32205
32206,5.77,50,32206
32207,859.04,844,32207
32208,26.49,975,32208
32209,556.28,667,32209
32210,500.87,748,32210
32211,99.06,405,32211
32212,955.96,730,32212
32213,233.11,28,32213
32214,347.41,790,32214
32215,789.3,154,32215
32216,212.15,55,32216
32217,27.57,798,32217
32218,652.67,681,32218
32219,893.88,725,32219
32220,586.24,535,32220
32221,704.94,230,32221
32222,356.78,907,32222
32223,890.19,142,32223
32224,574.78,659,32224
32225,666.56,903,32225
32226,695.42,774,32226
32227,780.91,740,32227
32228,802.76,361,32228
32229,223.41,69,32229
32230,716.78,955,32230
32231,917.57,486,32231
32232,783.65,480,32232
32233,26.58,418,32233
32234,498.12,225,32234
32235,224.56,408,32235
32236,288.22,237,32236
32237,910.24,81,32237
32238,11.16,540,32238
32239,735.63,666,32239
32240,388.65,828,32240
32241,927.34,397,32241
32242,625.75,255,32242
32243,199.75,593,32243
32244,838.35,18,32244
32245,820.34,488,32245
32246,807.21,898,32246
32247,596.53,80,32247
32248,971.09,361,32248
32249,583.56,789,32249
32250,324.32,166,32250
32251,55.8,364,32251
32252,380.73,75,32252
32253,380.85,708,32253
32254,944.32,532,32254
32255,494.94,179,32255
32256,136.92,973,32256
32257,335.75,181,32257
32258,677.3,486,32258
32259,603.93,976,32259
32260,169.5,745,32260
32261,636.11,792,32261
32262,833.37,203,32262
32263,3.34,554,32263
32264,824.11,305,32264
32265,64.67,156,32265
32266,701.63,106,32266
32267,94.96,139,32267
32268,161.09,741,32268
32269,422.45,567,32269
32270,220.07,742,32270
32271,615.22,208,32271
32272,604.7,595,32272
32273,22.95,61,32273
32274,299.24,741,32274
32275,463.96,518,32275
32276,10.97,927,32276
32277,176.65,549,32277
32278,950.92,584,32278
32279,890.45,726,32279
32280,613.82,65,32280
32281,370.32,932,32281
32282,276.01,247,32282
32283,28.76,504,32283
32284,449.46,323,32284
32285,391.57,858,32285
32286,989.9,800,32286
32287,676.19,91,32287
32288,332.11,650,32288
32289,652.47,541,32289
32290,893.25,952,32290
32291,871.28,716,32291
32292,648.98,639,32292
32293,174.54,757,32293
32294,908.01,25,32294
32295,861.56,20,32295
32296,408.39,630,32296
32297,494.45,435,32297
32298,612.77,612,32298
32299,170.92,19,32299
32300,1000.33,677,32300
32301,281.43,578,32301
32302,822.46,503,32302
32303,902.59,356,32303
32304,793.18,777,32304
32305,187.21,490,32305
32306,529.21,439,32306
32307,379.13,746,32307
32308,112.29,142,32308
32309,79.33,979,32309
32310,67.22,737,32310
32311,969.5,222,32311
32312,272.02,529,32312
32313,41.54,848,32313
32314,382.84,323,32314
32315,47.01,982,32315
32316,510.65,915,32316
32317,861.45,206,32317
